time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-29T09:32:43.621Z,37.6026,71.742,51.88,4.9,mb,,54,1.878,0.78,us,us7000c7f1,2020-11-30T10:55:44.040Z,"20 km NE of Khorugh, Tajikistan",earthquake,6.2,5.4,0.05,128,reviewed,us,us
2020-10-29T08:35:44.355Z,-62.5148,-59.2354,10,4.8,mb,,86,0.385,1.16,us,us7000ca89,2020-12-03T12:18:36.040Z,"South Shetland Islands",earthquake,8.2,1.8,0.094,36,reviewed,us,us
2020-10-29T08:00:34.056Z,-15.5995,167.698,115.22,4.5,mb,,59,0.5,0.95,us,us7000c7ef,2020-12-02T14:37:00.040Z,"58 km E of Luganville, Vanuatu",earthquake,8.1,3.4,0.088,39,reviewed,us,us
2020-10-29T07:40:52.171Z,-62.463,-58.3247,10,5,mb,,77,0.276,0.63,us,us7000c7e8,2020-12-02T15:39:37.040Z,"South Shetland Islands",earthquake,4.1,1.8,0.08,50,reviewed,us,us
2020-10-29T07:23:16.832Z,13.6978,120.7783,98.29,4.5,mb,,113,8.103,0.73,us,us7000c7e7,2020-12-02T15:22:03.040Z,"10 km WNW of Tingloy, Philippines",earthquake,7.8,8.4,0.116,23,reviewed,us,us
2020-10-29T07:02:46.335Z,-62.2427,-58.2131,10,5.1,mww,,48,0.21,0.75,us,us7000c7dw,2020-12-02T15:54:30.040Z,"South Shetland Islands",earthquake,5.7,1.8,0.065,23,reviewed,us,us
2020-10-29T05:25:50.823Z,13.7177,120.8742,76.9,4.8,mb,,111,3.833,0.45,us,us7000c7dk,2020-12-10T11:10:29.040Z,"1 km NW of Bagalangit, Philippines",earthquake,9.6,7.3,0.071,61,reviewed,us,us
2020-10-29T04:44:43.223Z,-57.9369,-25.2838,35,4.9,mb,,50,7.253,0.79,us,us7000c7da,2020-11-23T23:12:07.040Z,"South Sandwich Islands region",earthquake,10,1.9,0.104,29,reviewed,us,us
2020-10-29T03:45:06.010Z,-48.9749,-9.8763,10,4.7,mb,,79,23.003,0.48,us,us7000ca84,2020-11-23T05:54:10.040Z,"southern Mid-Atlantic Ridge",earthquake,13.6,1.9,0.12,21,reviewed,us,us
2020-10-29T03:27:38.654Z,28.058,142.2843,35,4.6,mb,,104,5.472,0.56,us,us7000ca83,2020-11-23T05:50:48.040Z,"Bonin Islands, Japan region",earthquake,12.5,1.7,0.137,16,reviewed,us,us
