time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-29T03:39:47.538Z,24.181,124.1848,10,4.7,mww,,76,1.107,1.05,us,us70008i36,2020-06-13T18:44:34.040Z,"18km S of Ishigaki, Japan",earthquake,6.3,1.8,0.098,10,reviewed,us,us
2020-03-29T03:38:59.187Z,24.1636,124.106,10,4.7,mb,,112,1.043,0.77,us,us70008i3a,2020-06-13T18:44:34.040Z,"20km SSW of Ishigaki, Japan",earthquake,6.8,1.9,0.074,55,reviewed,us,us
2020-03-29T02:46:01.179Z,-5.1488,144.2387,92.33,5.2,mb,,23,4.388,0.95,us,us70008i2l,2020-06-13T18:44:47.040Z,"69km ENE of Wabag, Papua New Guinea",earthquake,6.3,5.9,0.038,233,reviewed,us,us
2020-03-28T23:10:38.495Z,-7.137,124.0206,590.05,5.3,mww,,19,2.31,0.76,us,us70008hzy,2020-06-13T18:44:56.040Z,"206km NE of Palue, Indonesia",earthquake,9,4.9,0.093,11,reviewed,us,us
2020-03-28T20:30:53.252Z,2.4085,-95.4759,10,4.5,mb,,187,13.06,0.54,us,us70008hyi,2020-06-13T18:44:51.040Z,"Galapagos Islands, Ecuador region",earthquake,13.2,2,0.073,56,reviewed,us,us
2020-03-28T17:48:16.243Z,-17.8156,168.3388,84,5.8,mww,,31,3.657,1.29,us,us70008hwi,2020-06-13T18:44:30.040Z,"9km S of Port-Vila, Vanuatu",earthquake,7.2,1.9,0.046,46,reviewed,us,us
2020-03-28T16:42:02.083Z,-35.694,-73.7211,10,4.6,mwr,,194,1.135,0.86,us,us70008hvt,2020-06-13T18:44:43.040Z,"123km NW of Tome, Chile",earthquake,3.4,1.9,0.05,39,reviewed,us,us
2020-03-28T15:43:17.479Z,-1.7144,120.1775,10,5.9,mww,,36,2.678,1.19,us,us70008hvb,2020-06-13T18:44:34.040Z,"62km WSW of Kasiguncu, Indonesia",earthquake,6,1.8,0.047,43,reviewed,us,us
2020-03-28T15:11:40.408Z,-20.8847,-173.9158,10,4.6,mb,,115,4.16,1.12,us,us70008huy,2020-06-13T18:44:32.040Z,"118km ENE of `Ohonua, Tonga",earthquake,15.2,1.9,0.151,13,reviewed,us,us
2020-03-28T09:44:59.739Z,-10.9835,115.2504,10,4.6,mb,,62,2.722,0.87,us,us70008hs0,2020-06-13T18:44:37.040Z,"238km S of Kangin, Indonesia",earthquake,5.2,1.9,0.091,36,reviewed,us,us
2020-03-28T06:53:09.321Z,-15.9638,167.3127,35,4.8,mb,,88,5.529,0.49,us,us70008km1,2020-06-13T18:44:46.040Z,"13km NNW of Norsup, Vanuatu",earthquake,13.4,2,0.121,21,reviewed,us,us
2020-03-28T05:55:09.624Z,6.7999,-73.0549,155.01,4.9,mb,,75,2.315,1.22,us,us70008hq3,2020-06-13T18:44:38.040Z,"12km NNW of Aratoca, Colombia",earthquake,8.8,7.2,0.077,53,reviewed,us,us
2020-03-28T05:32:52.745Z,-1.313,150.1714,10,5,mb,,95,2.896,0.77,us,us70008hpz,2020-06-13T18:44:44.040Z,"155km NNW of Kavieng, Papua New Guinea",earthquake,3.6,1.9,0.079,52,reviewed,us,us
2020-03-28T04:34:30.299Z,-20.7206,-174.2767,64.41,4.5,mb,,134,4.407,0.87,us,us70008kly,2020-06-13T18:44:33.040Z,"97km NE of `Ohonua, Tonga",earthquake,8.5,8.6,0.172,10,reviewed,us,us
2020-03-28T00:57:51.769Z,41.9481,142.3364,54.92,4.9,mww,,41,1.502,0.6,us,us70008hmk,2020-06-13T18:44:49.040Z,"42km S of Shizunai, Japan",earthquake,6.4,4.8,0.089,12,reviewed,us,us
2020-03-28T00:39:56.549Z,-56.1624,-27.3486,99.22,4.5,mb,,102,5.559,0.96,us,us70008km0,2020-06-13T18:44:36.040Z,"60km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.6,3.3,0.125,19,reviewed,us,us
2020-03-27T22:43:13.054Z,22.9273,143.9418,10,4.5,mb,,135,4.445,1.01,us,us70008kah,2020-06-13T18:44:30.040Z,"282km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.2,1.8,0.135,16,reviewed,us,us
2020-03-27T22:08:02.701Z,-18.6868,-175.4813,266.65,4.5,mb,,78,5.273,0.76,us,us70008kaf,2020-06-13T18:44:33.040Z,"158km W of Neiafu, Tonga",earthquake,7.4,6.7,0.099,30,reviewed,us,us
