time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-27T18:39:58.061Z,-47.3604,100.1229,10,4.5,mb,,80,19.104,0.82,us,us7000ckgd,2020-11-27T21:52:28.040Z,"southeast Indian Ridge",earthquake,12.4,1.9,0.113,29,reviewed,us,us
2020-11-27T16:43:32.086Z,2.4589,128.6425,232.97,4.6,mb,,131,2.105,0.73,us,us7000ckfe,2020-11-27T17:50:30.040Z,"107 km NE of Tobelo, Indonesia",earthquake,10.3,8.6,0.103,28,reviewed,us,us
2020-11-27T14:50:04.721Z,-32.6986,-178.5189,10,4.8,mb,,75,3.479,0.49,us,us7000clpv,2020-12-19T07:39:24.040Z,"south of the Kermadec Islands",earthquake,7.2,1.9,0.125,20,reviewed,us,us
2020-11-27T13:37:44.965Z,-2.6376,127.5152,10,4.8,mb,,66,3.389,0.62,us,us7000ckcz,2020-12-21T12:42:41.040Z,"138 km NNW of Ambon, Indonesia",earthquake,7.4,1.9,0.081,47,reviewed,us,us
2020-11-27T12:21:07.052Z,-41.964,87.9857,10,4.6,mb,,74,24.819,0.58,us,us7000clpt,2020-12-19T06:41:04.040Z,"southeast Indian Ridge",earthquake,12.3,1.9,0.152,13,reviewed,us,us
2020-11-27T09:47:10.250Z,2.7982,96.2926,47.84,4.5,mb,,100,1.961,0.53,us,us7000ckb8,2020-12-23T15:26:16.040Z,"36 km NNW of Sinabang, Indonesia",earthquake,8,8.1,0.097,33,reviewed,us,us
2020-11-27T08:27:56.609Z,38.1793,38.6406,10,4.6,mwr,,85,0.943,0.65,us,us7000ckak,2020-12-10T06:31:50.955Z,"16 km N of Sincik, Turkey",earthquake,4.1,1.9,0.083,14,reviewed,us,us
2020-11-27T06:48:49.429Z,13.1935,50.3298,10,4.5,mb,,49,11.246,0.53,us,us7000ck9g,2020-12-10T06:14:01.040Z,"143 km NNW of Caluula, Somalia",earthquake,3.7,1.9,0.087,39,reviewed,us,us
2020-11-27T04:52:08.523Z,-25.4245,179.893,478.62,4.6,mb,,76,4.27,0.94,us,us7000ck8a,2020-12-24T23:00:20.040Z,"south of the Fiji Islands",earthquake,10.2,6.8,0.049,125,reviewed,us,us
2020-11-27T02:37:53.266Z,14.0484,120.6726,145.9,4.5,mb,,76,11.502,0.68,us,us7000ck7w,2020-12-24T22:23:18.040Z,"0 km SE of Lumbangan, Philippines",earthquake,10.8,7.1,0.056,94,reviewed,us,us
